2370, HeXen: Deathkings of the Dark Citadel, 0, 3.750000, 0, 2007, 0, 1, 0, 0
2390, Heretic: Shadow of the Serpent Riders, 0, 3.750000, 0, 2007, 0, 1, 0, 0
2540, RIP - Trilogy™, 0, 3.750000, 0, 2007, 0, 1, 0, 0
2570, Vigil: Blood Bitterness™, 0, 0.000000, 0, 2007, 0, 1, 0, 0
2590, Alpha Prime, 17, 4.380000, 0, 2007, 0, 1, 0, 0
2600, Vampire: The Masquerade - Bloodlines, 17, 18.620001, 0, 2007, 0, 1, 0, 0
2720, ThreadSpace: Hyperbol, 0, 3.000000, 0, 2007, 0, 1, 0, 0
3020, Call of Juarez, 17, 9.360000, 0, 2007, 0, 1, 0, 0
3230, Genesis Rising, 0, 3.750000, 0, 2007, 0, 1, 0, 0
3260, Safecracker: The Ultimate Puzzle Adventure, 0, 3.750000, 0, 2007, 0, 1, 0, 0
3270, Painkiller Overdose, 17, 3.750000, 0, 2007, 0, 1, 0, 0
3480, Peggle Deluxe, 0, 3.750000, 0, 2007, 0, 1, 1, 0
3483, Peggle Extreme, 0, 0.000000, 0, 2007, 1, 1, 0, 0
3490, Venice Deluxe, 0, 0.000000, 0, 2007, 0, 1, 0, 0
3500, Mystery P.I.™ - The Lottery Ticket, 0, 3.750000, 0, 2007, 0, 1, 0, 0
3510, Amazing Adventures The Lost Tomb™, 0, 3.750000, 0, 2007, 0, 1, 0, 0
3980, CivCity: Rome, 0, 6.880000, 0, 2007, 0, 1, 0, 0
3990, Civilization IV®: Warlords, 0, 3.750000, 0, 2007, 0, 1, 1, 0
4290, RACE: Caterham Expansion, 0, 3.000000, 0, 2007, 0, 1, 0, 0
4420, Silverfall, 0, 3.740000, 0, 2007, 0, 1, 0, 0
4500, S.T.A.L.K.E.R.: Shadow of Chernobyl, 17, 11.880000, 0, 2007, 0, 1, 0, 0
4520, Full Spectrum Warrior, 0, 6.880000, 0, 2007, 0, 1, 0, 0
4530, Full Spectrum Warrior: Ten Hammers, 0, 6.880000, 0, 2007, 0, 1, 0, 0
4560, Company of Heroes - Legacy Edition, 17, 11.880000, 0, 2007, 0, 1, 0, 0
4570, "Warhammer® 40000: Dawn of War® - Game of the Year Edition", 17, 8.620000, 0, 2007, 0, 1, 0, 0
4580, "Warhammer® 40000: Dawn of War® - Dark Crusade", 17, 8.620000, 0, 2007, 0, 1, 0, 0
4760, Rome: Total War™ - Collection, 0, 0.000000, 0, 2007, 0, 1, 0, 0
4770, Rome: Total War™ - Alexander, 0, 0.000000, 0, 2007, 0, 1, 0, 0
4780, Medieval II: Total War™ Kingdoms, 0, 14.750000, 0, 2007, 0, 1, 1, 0
6220, FlatOut, 0, 5.620000, 0, 2007, 0, 1, 0, 0
6250, Making History: The Calm & the Storm, 0, 3.750000, 0, 2007, 0, 1, 0, 0
6270, Ducati World Championship, 0, 3.750000, 0, 2007, 0, 1, 0, 0
6300, Dreamfall: The Longest Journey, 0, 11.880000, 0, 2007, 0, 1, 0, 0
6310, The Longest Journey, 0, 6.880000, 0, 2007, 0, 1, 0, 0
6400, Joint Task Force, 0, 4.750000, 0, 2007, 0, 1, 0, 0
6420, Nexus - The Jupiter Incident, 0, 6.880000, 0, 2007, 0, 1, 0, 0
6510, Lost Planet™: Extreme Condition, 0, 13.120000, 0, 2007, 0, 1, 0, 0
6550, Devil May Cry® 3 Special Edition, 0, 17.490000, 0, 2007, 0, 1, 0, 0
6600, Bullet Candy, 0, 3.120000, 0, 2007, 0, 1, 0, 0
6800, Commandos: Behind Enemy Lines, 0, 3.750000, 0, 2007, 0, 1, 0, 0
6810, Commandos: Beyond the Call of Duty, 0, 3.750000, 0, 2007, 0, 1, 0, 0
6830, Commandos 2: Men of Courage, 0, 3.750000, 0, 2007, 0, 1, 0, 0
6840, Commandos 3: Destination Berlin, 0, 3.750000, 0, 2007, 0, 1, 0, 0
6850, Hitman 2: Silent Assassin, 17, 6.120000, 0, 2007, 0, 1, 0, 0
6860, Hitman: Blood Money, 17, 6.620000, 0, 2007, 0, 1, 0, 0
6870, Battlestations: Midway, 0, 6.000000, 0, 2007, 0, 1, 0, 0
6880, Just Cause, 17, 6.000000, 0, 2007, 0, 1, 0, 0
6900, Hitman: Codename 47, 17, 5.500000, 0, 2007, 0, 1, 0, 0
6910, Deus Ex: Game of the Year Edition, 17, 6.000000, 0, 2007, 0, 1, 0, 0
6920, Deus Ex: Invisible War, 17, 6.000000, 0, 2007, 0, 1, 0, 0
6980, Thief: Deadly Shadows, 0, 7.750000, 0, 2007, 0, 1, 0, 0
7000, Tomb Raider: Legend, 13, 6.000000, 0, 2007, 0, 1, 0, 0
7010, Project: Snowblind, 0, 5.120000, 0, 2007, 0, 1, 0, 0
7020, Rogue Trooper, 0, 6.880000, 0, 2007, 0, 1, 0, 0
7110, Jade Empire™: Special Edition, 0, 13.750000, 0, 2007, 0, 1, 0, 0
7210, "Runaway A Road Adventure", 0, 3.740000, 0, 2007, 0, 1, 0, 0
7220, "Runaway The Dream of The Turtle", 0, 3.740000, 0, 2007, 0, 1, 0, 0
7260, Loki, 0, 6.880000, 0, 2007, 0, 1, 0, 0
7600, Sid Meier's Railroads!, 0, 6.880000, 0, 2007, 0, 1, 1, 0
7650, X-COM: Terror From the Deep, 0, 3.750000, 0, 2007, 0, 1, 0, 0
7670, BioShock™, 17, 0.000000, 0, 2007, 0, 1, 0, 0
7940, Call of Duty® 4: Modern Warfare®, 17, 18.620001, 0, 2007, 0, 1, 1, 0
